feature	alteration_type	alteration	model_id	feature_match_1	feature_match_2	feature_match_3	feature_match_4	evidence	cancerhotspots_bin	cancerhotspots3D_bin	cgc_bin	cosmic_bin	gsea_pathways_bin	gsea_modules_bin
SFRP4	Amplification		K029AX_SKIN	0	0	0	0		0	0	1	1	0	1
SIX1	Deletion		K029AX_SKIN	0	0	0	0		0	0	1	1	0	1
SLC34A2	Deletion		K029AX_SKIN	0	0	0	0		0	0	1	1	0	0
SRGAP3	Deletion		K029AX_SKIN	0	0	0	0		0	0	1	1	0	1
SUFU	Deletion		K029AX_SKIN	0	0	0	0		0	0	1	1	1	0
TACC3	Deletion		K029AX_SKIN	1	0	0	0		0	0	0	1	0	1
TCF7L2	Deletion		K029AX_SKIN	0	0	0	0		1	0	1	1	1	0
TCL1A	Deletion		K029AX_SKIN	0	0	0	0		0	0	1	1	0	1
TEC	Deletion		K029AX_SKIN	0	0	0	0		0	0	1	1	0	0
TET1	Deletion		K029AX_SKIN	0	0	0	0		1	0	1	1	0	0
TET2	Deletion		K029AX_SKIN	1	0	0	0		1	0	1	1	0	0
TLX1	Deletion		K029AX_SKIN	0	0	0	0		0	0	1	1	0	1
TRIP11	Deletion		K029AX_SKIN	0	0	0	0		0	0	1	1	0	0
TRRAP	Amplification		K029AX_SKIN	0	0	0	0		0	0	1	1	0	0
TSHR	Deletion		K029AX_SKIN	0	0	0	0		0	0	1	1	0	1
VHL	Deletion		K029AX_SKIN	0	0	0	0		1	1	1	1	1	1
VTI1A	Deletion		K029AX_SKIN	0	0	0	0		0	0	1	1	0	0
WHSC1	Deletion		K029AX_SKIN	0	0	0	0		1	0	1	1	0	1
XPC	Deletion		K029AX_SKIN	0	0	0	0		0	0	1	1	0	1
ZEB1	Deletion		K029AX_SKIN	0	0	0	0		0	0	1	1	0	1
ABL1	Amplification		K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		0	0	1	1	1	0
BCR	Amplification		K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		0	0	1	1	1	1
CDKN2A	Deletion		K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	1	1	0	Preclinical	1	0	1	1	1	1
CLTCL1	Amplification		K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	1	1	1	0	0
CRKL	Amplification		K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	1	1	0	Clinical evidence	0	0	0	1	1	1
DGCR8	Amplification		K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
ERBB2	Amplification		K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	1	1	0	FDA-Approved	1	0	1	1	1	1
ERBB4	Deletion		K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	1	1
FHIT	Amplification		K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	1
GPC5	Amplification		K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
GPHN	Deletion		K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
JAK2	Deletion		K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		0	0	1	1	1	1
LZTR1	Amplification		K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
MAPK1	Amplification		K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		1	1	1	1	1	1
MIR17HG	Amplification		K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	1	1	0	Preclinical	0	0	0	0	0	0
NOTCH1	Deletion		K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	1	1	1	0	1
NUP214	Amplification		K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
PTEN	Amplification		K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	1	0	0	Clinical evidence	1	1	1	1	1	0
RAD51B	Deletion		K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		0	0	1	1	0	1
RPTOR	Amplification		K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	0	1	0	0
SEPT5	Amplification		K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
SEPT9	Amplification		K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
SYK	Amplification		K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	1	1	1	0	1
CHEK2	Deletion		KALS1_CENTRAL_NERVOUS_SYSTEM	1	0	0	0		1	0	1	1	1	1
CLTCL1	Amplification		KALS1_CENTRAL_NERVOUS_SYSTEM	0	0	0	0		0	1	1	1	0	0
CRKL	Amplification		KALS1_CENTRAL_NERVOUS_SYSTEM	1	1	1	0	Clinical evidence	0	0	0	1	1	1
DGCR8	Amplification		KALS1_CENTRAL_NERVOUS_SYSTEM	0	0	0	0		0	0	1	1	0	1
EIF4A2	Deletion		KALS1_CENTRAL_NERVOUS_SYSTEM	0	0	0	0		1	1	1	1	0	1
EP300	Deletion		KALS1_CENTRAL_NERVOUS_SYSTEM	0	0	0	0		1	1	1	1	1	1
EWSR1	Deletion		KALS1_CENTRAL_NERVOUS_SYSTEM	1	0	0	0		0	0	1	1	0	1
FCGR2B	Amplification		KALS1_CENTRAL_NERVOUS_SYSTEM	0	0	0	0		0	0	1	0	1	1
HLA-A	Deletion		KALS1_CENTRAL_NERVOUS_SYSTEM	0	0	0	0		1	0	1	1	1	1
ISX	Deletion		KALS1_CENTRAL_NERVOUS_SYSTEM	0	0	0	0		0	0	1	1	0	0
LIMK2	Deletion		KALS1_CENTRAL_NERVOUS_SYSTEM	1	0	0	0		0	0	0	1	0	1
LZTR1	Amplification		KALS1_CENTRAL_NERVOUS_SYSTEM	0	0	0	0		0	0	1	1	0	1
MAPK1	Amplification		KALS1_CENTRAL_NERVOUS_SYSTEM	1	0	0	0		1	1	1	1	1	1
MECOM	Deletion		KALS1_CENTRAL_NERVOUS_SYSTEM	0	0	0	0		0	1	1	1	1	1
MYH9	Deletion		KALS1_CENTRAL_NERVOUS_SYSTEM	0	0	0	0		0	0	1	1	0	1
NF2	Deletion		KALS1_CENTRAL_NERVOUS_SYSTEM	0	0	0	0		0	0	1	1	0	1
RPTOR	Amplification		KALS1_CENTRAL_NERVOUS_SYSTEM	0	0	0	0		1	0	0	1	0	0
SEPT5	Amplification		KALS1_CENTRAL_NERVOUS_SYSTEM	0	0	0	0		0	0	1	1	0	1
ZNRF3	Deletion		KALS1_CENTRAL_NERVOUS_SYSTEM	0	0	0	0		0	0	1	1	0	0
A1CF	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
ARHGEF12	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
ARNT	Amplification		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	1
ATM	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		1	0	1	1	1	1
AURKB	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	1	0	0	Preclinical	0	0	0	1	0	1
AXIN1	Amplification		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	1	1	1	1	1
BAX	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	1	1	1	1	0
BCL2L12	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
BCL3	Amplification		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
BCL9	Amplification		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
BCL9L	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
BIRC3	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	1
BMPR1A	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
CBL	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	1	1	1	1	1
CBLC	Amplification		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	0
CCDC6	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	0
CCNC	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	0	0	0
CDC73	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
CHEK1	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		0	0	0	1	1	1
CIITA	Amplification		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
CLTCL1	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	1	1	1	0	0
CNOT3	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
CPEB3	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
CREBBP	Amplification		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	1	1	1	1	0
CRKL	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	1	0	0	Clinical evidence	0	0	0	1	1	1
CYP2C8	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
DDX10	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
DDX6	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
DGCR8	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
EED	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
ERCC2	Amplification		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		1	0	1	1	0	1
ERCC4	Amplification		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
FAS	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	1
FAT3	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
FCRL4	Amplification		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
FGFR2	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	1	0	0	Preclinical	1	0	1	1	1	1
FLCN	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		0	0	1	1	1	0
FLI1	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		0	0	1	1	0	1
FOXO3	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	0
FOXR1	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
GAS7	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
GATA3	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		1	0	1	1	0	1
GOPC	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
GPS2	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	0	1	0	1
GRIN2A	Amplification		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
JAK2	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		0	0	1	1	1	1
KAT6B	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
KCNJ5	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
KIAA1598	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
KLF6	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
KLK2	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
LARP4B	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
LMNA	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
LZTR1	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
MAML2	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
MAP2K4	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	1	0
MGMT	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
MLLT10	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
MLLT11	Amplification		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
MUC1	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
MYH11	Amplification		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
NCOR1	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	1
NFKB2	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	1
NT5C2	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
NTHL1	Amplification		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
NTRK1	Amplification		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		0	0	1	1	1	1
PAFAH1B2	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
PAK1	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	1	0	0	Clinical evidence	0	0	0	1	1	0
PALB2	Amplification		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		0	0	1	1	0	0
PDE4DIP	Amplification		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
PDPK1	Amplification		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	0	1	1	1
PER1	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
PGR	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	1	0	1	0	0
PICALM	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
POLD1	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		0	0	1	1	1	1
POU2AF1	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
PPP2R1A	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	1	1	1	0	0
PRCC	Amplification		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
PRDM1	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
PRF1	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	1
PRKCB	Amplification		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	1	1	1	1	1
PRPF8	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		0	0	0	1	0	1
PTCH1	Amplification		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	1
PTEN	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	1	1	0	Clinical evidence	1	1	1	1	1	0
PTPRK	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
PTPRT	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	0	1
RABEP1	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
RIT1	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	0	1	0	1
RMI2	Amplification		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
ROBO2	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
ROS1	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		0	0	1	1	0	1
RSPO3	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
S100A7	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
SDHD	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
SEPT5	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
SOCS1	Amplification		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	0	1
SPECC1	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
SUFU	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	0
TCF7L2	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	1	0
TET1	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	0	0
TFPT	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
TLX1	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
TNFRSF17	Amplification		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
TP53	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	1	1	0	Guideline	1	1	1	1	1	1
TPM3	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	0
TRAF7	Amplification		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	0	1
TSC2	Amplification		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		0	0	1	1	1	1
USP6	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
VTI1A	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
YWHAE	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
ZBTB16	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	1
ZNF331	Deletion		KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
ARHGEF12	Deletion		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
ARNT	Deletion		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	1
ATM	Amplification		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		1	0	1	1	1	1
BCL9L	Deletion		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
BIRC3	Amplification		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	1
BMPR1A	Deletion		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
CASP3	Deletion		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	1
CBL	Deletion		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	1	1	1	1	1
CHEK1	Deletion		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		0	0	0	1	1	1
CPEB3	Deletion		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
CYP2C8	Deletion		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
DDX10	Amplification		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
DDX6	Deletion		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
EED	Amplification		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
FAS	Deletion		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	1
FAT1	Deletion		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	0	1
FAT3	Amplification		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
FCGR2B	Amplification		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	0	1	1
FLI1	Deletion		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		0	0	1	1	0	1
FOXR1	Deletion		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
KCNJ5	Deletion		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
MAML2	Amplification		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
MUC4	Deletion		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
MYCN	Deletion		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	0	1
NFKB2	Deletion		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	1
PAFAH1B2	Deletion		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
PAX5	Deletion		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	0	1
PGR	Amplification		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	1	0	1	0	0
PICALM	Amplification		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
POU2AF1	Amplification		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
SDHD	Deletion		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
TCF7L2	Deletion		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	1	0
TLX1	Deletion		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
TMPRSS2	Deletion		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		0	0	1	1	0	1
ZBTB16	Deletion		KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	1
CDKN2C	Deletion		KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	1	1	0	Clinical evidence	0	1	1	1	0	1
CNTNAP2	Amplification		KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
ACSL3	Deletion		KASUMI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
ATIC	Deletion		KASUMI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
AURKB	Deletion		KASUMI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	1	0	0	Preclinical	0	0	0	1	0	1
AXIN1	Deletion		KASUMI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	1	1	1	1	1
B2M	Deletion		KASUMI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	1	1
